probe_index,probe_label,neuron_A,neuron_B,weighted_score,AHP_depth_abs_slow,AHP_slow_time,AP_amplitude,ISI_CV,ISI_values,adaptation_index,fast_AHP_change,inv_first_ISI,mean_frequency,spike_half_width,time_to_first_spike
0,Default_L4_ChC_cAC_1,L1_DLAC_cNAC_1,L5_DBC_bNAC_1,295.01790679959925,62.761126006432185,0.9311693195518436,89.87352295550183,0.6185822335212819,8.479976415061616,0.12772383462343234,0.7177801650388992,64.39393939393848,59.22734819015752,0.7867382857720773,7.100000000000101
0,Default_L4_ChC_cAC_1,L1_DLAC_cNAC_1,L5_MC_cSTUT_1,183.67378303896584,32.20586186073142,0.450861020286875,48.16622808101133,0.41691431462331463,4.67076010944684,0.05652262686759146,1.162538994483379,81.52173913043362,13.050342491915188,1.6720144091662432,0.30000000000000426
0,Default_L4_ChC_cAC_1,L1_DLAC_cNAC_1,L5_NBC_cSTUT_1,162.29805391760044,79.46326785599389,0.45054685340321954,52.71661197578626,0.23054573974848264,2.791952721662696,0.035299219725202974,2.4428643791965836,4.870129870129787,16.66425464172893,1.5325806602253753,1.1000000000000156
0,Default_L4_ChC_cAC_1,L1_DLAC_cNAC_1,L5_NGC_cAC_1,155.58463591858498,81.05633719371613,0.4616166069208268,42.4335610431305,0.17328368774122815,2.933257574779101,0.015891006578429734,1.41053216425354,10.135135135135002,14.450867052023057,2.114154454307144,0.4000000000000057
0,Default_L4_ChC_cAC_1,L1_HAC_cIR_1,L1_NGC-DA_cAC_1,51.8310501262183,13.896653589377324,0.040154673789444914,25.509673084821436,0.03291697028833418,0.5830951894845142,0.024323291213395826,3.6835138420585087,4.326195111399471,1.6339453201258465,2.0005790536600245,0.10000000000000142
0,Default_L4_ChC_cAC_1,L1_HAC_cIR_1,L1_NGC-SA_cNAC_1,252.8861246633776,37.88237931757449,0.646226398996989,63.67340308106318,0.44895241110543876,5.300000000000024,0.11002193316822836,3.7429072070240337,106.15028306742,30.639942534215407,3.092008712809781,1.200000000000017
0,Default_L4_ChC_cAC_1,L1_HAC_cIR_1,L1_SLAC_cAC_1,96.15368611000795,42.873757541362664,0.030985052482477474,26.50634933472426,0.1399177970594465,1.1747340124470764,0.04311155695802879,3.3686254226058336,15.92039800995002,1.6339453201258465,2.761862062292284,1.7000000000000242
0,Default_L4_ChC_cAC_1,L1_HAC_cIR_1,L4_ChC_cAC_1,166.17066584081618,74.70809812163066,0.5282090800787556,45.83722267837316,0.30531999099803175,2.7180875629749743,0.0632451623029796,3.044702347036922,19.383601473153448,16.084812372148903,1.9973670521183489,1.5000000000000213
0,Default_L4_ChC_cAC_1,L1_HAC_cIR_1,L4_LBC_cAC_1,245.97368993367226,51.5817680104306,0.6604322152084655,65.61953390867032,0.6273291657701314,5.010788361126405,0.15869879015949157,3.7482176069974926,75.72431957857663,30.74390517420109,2.098697122531508,10.000000000000142
0,Default_L4_ChC_cAC_1,L1_HAC_cIR_1,L4_SBC_cAC_1,68.36145763949162,34.787874992291755,0.022953347652777532,18.378166333629608,0.007788854892339603,0.18439088914586038,0.002075662596213501,5.607216917377022,6.396588486140644,0.15116178630040622,2.723240369464992,0.10000000000000142
0,Default_L4_ChC_cAC_1,L1_HAC_cIR_1,L5_BP_cNAC_1,278.14005687470944,63.02922462018665,0.7415923182856023,108.58384130555005,0.09983961034721944,4.433139663119989,0.10906162903477595,6.159296696771473,6.396588486140644,85.61578241716111,1.571690128111933,1.40000000000002
0,Default_L4_ChC_cAC_1,L1_HAC_cIR_1,L5_BTC_cAC_1,106.61873925627035,47.387829133819714,0.2608558294501253,13.903375029594521,0.2101499818240779,1.7720045146669514,0.05495961390622846,3.274847032695145,34.31120260765091,1.6339453201258465,1.9095701925367994,1.900000000000027
0,Default_L4_ChC_cAC_1,L1_HAC_cIR_1,L5_DBC_bNAC_1,332.08440474104066,62.713278004766465,0.9501906578497306,96.06823533185015,0.695212874884564,8.808178018182971,0.16199830754352876,3.605121331289403,88.64767073722172,60.86129351028337,2.3732259671686236,7.200000000000102
0,Default_L4_ChC_cAC_1,L1_HAC_cIR_1,L5_MC_cSTUT_1,216.80381140216446,34.83969096896728,0.4602958534143665,51.92556535403668,0.49354495598659665,4.928488612140664,0.09079709978768788,2.7479640334799535,105.77547047371687,14.684287812041035,0.4577062385933071,0.4000000000000057
0,Default_L4_ChC_cAC_1,L1_HAC_cIR_1,L5_NBC_cSTUT_1,164.48623047585193,70.41372934236531,0.4448649160980317,48.82422041044219,0.30717638111176465,3.0358963530836425,0.06957369264529939,3.5917672863344245,19.383601473153448,15.030309321603085,2.3850912990147006,1.0000000000000142
0,Default_L4_ChC_cAC_1,L1_HAC_cIR_1,L5_NGC_cAC_1,159.8345913953736,77.51124233083989,0.4774895253072424,46.069409629402095,0.24991432910451017,2.5451915448545734,0.05016547949852615,2.026997621936326,14.118596208148233,16.084812372148903,0.20077235413328917,0.5000000000000071
0,Default_L4_ChC_cAC_1,L1_NGC-DA_cAC_1,L1_NGC-SA_cNAC_1,233.08894930649495,39.166991458939314,0.6361573183207694,51.42550454396362,0.4160354408171046,5.359664168583691,0.08569864195483254,1.900782344271933,101.82408795602053,29.00599721408956,2.168030219533566,1.1000000000000156
0,Default_L4_ChC_cAC_1,L1_NGC-DA_cAC_1,L1_SLAC_cAC_1,78.32892392780535,40.19029358740805,0.04938153111504809,18.699340394938314,0.10700082677111233,1.1384199576606329,0.018788265744632965,3.2043874556633165,11.594202898550549,0.0,1.7271090099536708,1.6000000000000227
0,Default_L4_ChC_cAC_1,L1_NGC-DA_cAC_1,L4_ChC_cAC_1,158.59555591638073,76.51166013573334,0.5196215893535118,45.370083635124494,0.2724030207096976,3.037103883636353,0.03892187108958377,1.5606791754250025,15.057406361753976,14.450867052023057,0.3768091915317049,1.40000000000002
0,Default_L4_ChC_cAC_1,L1_NGC-DA_cAC_1,L4_LBC_cAC_1,226.68163236398277,53.97640727709289,0.6560754617598276,53.60746356204165,0.5944121954817974,5.1872921645112235,0.13437549894609574,1.5669427928975972,71.39812446717715,29.109959854075242,0.5505790899991659,9.90000000000014
0,Default_L4_ChC_cAC_1,L1_NGC-DA_cAC_1,L4_SBC_cAC_1,81.94579921974065,42.30248035230088,0.06034379312738672,27.237909639469464,0.025128115395994577,0.699999999999988,0.022247628617182325,5.838872057866557,2.0703933747411725,1.7851071064262527,1.7033171517957661,0.20000000000000284
0,Default_L4_ChC_cAC_1,L1_NGC-DA_cAC_1,L5_BP_cNAC_1,263.04806140510146,65.05704516690732,0.7444657932089873,96.4894389596974,0.06692264005888526,4.490798673651827,0.08473833782138013,4.730925791722647,2.0703933747411725,87.24972773728696,0.5636049300048873,1.5000000000000213
0,Default_L4_ChC_cAC_1,L1_NGC-DA_cAC_1,L5_BTC_cAC_1,101.16920896149878,45.15137299590975,0.26246927912120366,19.971942466781705,0.17723301153574372,1.7320508075689018,0.030636322692832632,1.8998313434343161,29.98500749625144,0.0,0.15866523820287187,1.8000000000000256
0,Default_L4_ChC_cAC_1,L1_NGC-DA_cAC_1,L5_DBC_bNAC_1,307.45662607789603,60.619428053812975,0.9355638680488294,83.4394138201621,0.6622959045962298,8.879864863836694,0.13767501633013293,1.3267525096552084,84.32147562582225,59.22734819015752,0.8068082254739934,7.100000000000101
0,Default_L4_ChC_cAC_1,L1_NGC-DA_cAC_1,L5_MC_cSTUT_1,200.79247623686308,29.522795428373865,0.4589664036419233,46.87721612552752,0.46062798569826247,5.0677411141454325,0.06647380857429205,1.8529317850164684,101.4492753623174,13.050342491915188,1.6861057316527244,0.30000000000000426
0,Default_L4_ChC_cAC_1,L1_NGC-DA_cAC_1,L5_NBC_cSTUT_1,173.13376808279054,75.0565628916968,0.4507113773140046,56.75466222769981,0.27425941082343047,3.096772513440372,0.045250401431903564,3.0966489337906156,15.057406361753976,16.66425464172893,1.5372393231107002,1.1000000000000156
0,Default_L4_ChC_cAC_1,L1_NGC-DA_cAC_1,L5_NGC_cAC_1,157.44694098291973,79.37034950737406,0.46934202952921356,45.676397716314405,0.216997358816176,2.901378982483846,0.025842188285130324,2.017302636062453,9.792401096748762,14.450867052023057,2.126062415282623,0.4000000000000057
0,Default_L4_ChC_cAC_1,L1_NGC-SA_cNAC_1,L1_SLAC_cAC_1,206.62465896400033,19.114045598180788,0.6328336263413346,56.075723319675156,0.30903461404599225,4.649946236248311,0.06691037621019957,3.0912287917245047,90.22988505746999,29.00599721408956,2.949054130014501,0.5000000000000071
0,Default_L4_ChC_cAC_1,L1_NGC-SA_cNAC_1,L4_ChC_cAC_1,206.99392172599386,50.48183206172095,0.3752613733620541,44.90710242940047,0.143632420107407,5.4357612162419,0.04677677086524877,1.6555578292056925,86.76668159426656,14.555130162066504,2.32618586875708,0.30000000000000426
0,Default_L4_ChC_cAC_1,L1_NGC-SA_cNAC_1,L4_LBC_cAC_1,90.27074170770219,20.55862668293605,0.18232289061154602,24.74379060999941,0.17837675466469272,1.7916472867169144,0.048676856991263215,0.8770172519380459,30.42596348884338,0.10396263998568145,2.560357245015075,8.800000000000125
0,Default_L4_ChC_cAC_1,L1_NGC-SA_cNAC_1,L4_SBC_cAC_1,235.87524122425876,24.46638562051999,0.6483041984690279,64.55795716336236,0.44116355621309916,5.247475583554465,0.10794627057201486,5.654129192499279,99.75369458127936,30.791104320515814,2.907080737273315,1.3000000000000185
0,Default_L4_ChC_cAC_1,L1_NGC-SA_cNAC_1,L5_BP_cNAC_1,388.2740034745933,54.755467902709356,0.8650662907173592,104.06352213828939,0.3491128007582193,3.132091952673212,0.0009603041334524179,4.628114105618405,99.75369458127936,116.25572495137652,1.8702484470380198,2.600000000000037
0,Default_L4_ChC_cAC_1,L1_NGC-SA_cNAC_1,L5_BTC_cAC_1,192.22964794534226,22.940631716408745,0.647533265639075,58.65917718851504,0.23880242928136086,4.283689998120749,0.055062319261999906,1.6889478097542854,71.8390804597691,29.00599721408956,2.170725544502337,0.70000000000001
0,Default_L4_ChC_cAC_1,L1_NGC-SA_cNAC_1,L5_DBC_bNAC_1,222.51462082032708,70.5384800006765,0.7741803774225381,85.30869112277544,0.2462604637791252,7.106100665390742,0.051976374375300394,1.73362599480555,17.50261233019829,30.22135097606796,3.03134251483559,6.000000000000085
0,Default_L4_ChC_cAC_1,L1_NGC-SA_cNAC_1,L5_MC_cSTUT_1,103.49475150231103,46.61829803188681,0.5312873524434926,31.488281122654477,0.04459254488115791,2.808914381037526,0.019224833380540485,1.762816886311884,0.37481259370314746,15.955654722174373,3.090869033837607,0.8000000000000114
0,Default_L4_ChC_cAC_1,L1_NGC-SA_cNAC_1,L5_NBC_cSTUT_1,268.91019744964825,44.942316882980094,0.706886517618385,79.21497271416888,0.1417760299936741,3.959587520605338,0.040448240522928974,2.4609924183368705,86.76668159426656,45.67025185581849,2.8062836753369673,2.2000000000000313
0,Default_L4_ChC_cAC_1,L1_NGC-SA_cNAC_1,L5_NGC_cAC_1,218.84347521325918,54.9524686172693,0.3641042990493861,44.44683737011316,0.1990380820009286,5.902965356496662,0.059856453669702214,2.2142341725058214,92.03168685927177,14.555130162066504,3.4171538408159745,0.70000000000001
0,Default_L4_ChC_cAC_1,L1_SLAC_cAC_1,L4_ChC_cAC_1,123.95197046697129,56.66459607525861,0.5071294366198282,40.94386150965568,0.16540219393858524,2.8635642126550893,0.020133605344950803,2.9288375413260215,3.4632034632034276,14.450867052023057,1.7443753769460444,0.20000000000000284
